Unnamed: 0,customer_id,review_id,product_id,product_parent,product_title,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,content_score,keyword
452,27245041,R2G01Q2XFEUQXG,B00NQFSSWS,692404913,samsung counter top microwave,2,1,11,N,Y,Never again...,Arrived Damaged and needed to use immediately...,2/8/2015,0.12810468673706055,"['Arrived', 'Damaged', 'needed', 'use', 'immediately']"
453,23127983,R34JAM3HNTPDP7,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,3,0,0,N,Y,Meh,"This microwave is whatever. It heats up your food, but that's about all it has going for it. The bottom three numbers don't work. They never have since I bought it. Also, the paint is already chipping on the bottom inside. It's really compact though, so it's a good choice if you have limited counter space.",2/8/2015,0.051892876625061035,"['microwave', 'whatever', 'heats', 'food', 'going', 'bottom', 'three', 'numbers', 'work', 'never', 'since', 'bought', 'Also', 'paint', 'already', 'chipping', 'bottom', 'inside', 'really', 'compact', 'though', 'good', 'choice', 'limited', 'counter', 'space']"
454,15690728,R1I5NTQEECERUX,B001QFYDSI,295520151,sharp microwave drawer oven,5,1,3,N,Y,Custom Looking Built-In Microwave That Works Great!,"I purchased this drawer microwave from Amazon for a new custom designed kitchen we were installing in our home.  My wife couldn't understand why I wanted it because she had never seen one before and didn't think the whole &#34;drawer thing&#34; was a good idea.  She eventually (reluctantly) agreed because she didn't want a microwave to go over the stove and there were no other good options for our kitchen design.  Once it was installed, she said she liked the looks of it (built into the island).  Everyone else that has seen it really likes the way it looks also because it's kind of unique.  When my wife used it the first time I don't think she wanted to admit I actually had a good idea but the drawer microwave works perfectly and it's easy to get cookware in and out since it's waist high with the door open.  My adult son used the &#34;sensor reheat&#34; button on a restaurant leftover meal he was warming up to eat.  The feature evidently &#34;senses&#34; the air inside the microwave as the meal is cooking and stops automatically when it's ready.  Pretty cool feature!  I love the microwave.  It adds to the custom kitchen design look and it works great.  (I think my wife even smiled one time when she used it)",2/7/2015,0.8981986045837402,"['purchased', 'drawer', 'microwave', 'Amazon', 'new', 'custom', 'designed', 'kitchen', 'installing', 'home', 'wife', 'could', 'understand', 'wanted', 'never', 'seen', 'one', 'think', 'whole', 'drawer', 'thing', 'good', 'idea', 'eventually', 'reluctantly', 'agreed', 'want', 'microwave', 'go', 'stove', 'good', 'options', 'kitchen', 'design', 'installed', 'said', 'liked', 'looks', 'built', 'island', 'Everyone', 'else', 'seen', 'really', 'likes', 'way', 'looks', 'also', 'kind', 'unique', 'wife', 'used', 'first', 'time', 'think', 'wanted', 'admit', 'actually', 'good', 'idea', 'drawer', 'microwave', 'works', 'perfectly', 'easy', 'get', 'cookware', 'since', 'waist', 'high', 'door', 'open', 'adult', 'son', 'used', 'sensor', 'reheat', 'button', 'restaurant', 'leftover', 'meal', 'warming', 'eat', 'feature', 'evidently', 'senses', 'air', 'inside', 'microwave', 'meal', 'cooking', 'stops', 'automatically', 'ready', 'Pretty', 'cool', 'feature', 'love', 'microwave', 'adds', 'custom', 'kitchen', 'design', 'look', 'works', 'great', 'think', 'wife', 'even', 'smiled', 'one', 'time', 'used']"
455,23777587,R1C85SVG0UVEZD,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",1,1,1,N,N,Stopped Working after 1 Year,"Have had this microwave for just a year and it has stopped working. The &#34;door&#34; signal comes on when I push the start button, even though the door is properly closed and it won't start. Very disappointed in the quality of this product. Pathetic that it stops working after only a tear of light use. Anyone else have this problem?",2/6/2015,0.009720563888549805,"['microwave', 'year', 'stopped', 'working', 'door', 'signal', 'comes', 'push', 'start', 'button', 'even', 'though', 'door', 'properly', 'closed', 'wo', 'start', 'disappointed', 'quality', 'product', 'Pathetic', 'stops', 'working', 'tear', 'light', 'use', 'Anyone', 'else', 'problem']"
456,3539517,R251LAVFUFQUOL,B0043GDSR4,166483932,ge csa1201rss cafe advantium 1.7 cu. ft. stainless steel over-the-range microwave - convection,3,4,5,N,Y,The microwave/oven features are great. Very easy to use and looks great,Steel case was damaged on back side.  Was able to us because it was hidden when installed under cabinet.  The only complaint about the unit itself is the stainless steel interior gets scotched from the glass turntable plate unless you rare VERY careful.  The microwave/oven features are great.  Very easy to use and looks great!,2/6/2015,0.8406510353088379,"['Steel', 'case', 'damaged', 'back', 'side', 'able', 'us', 'hidden', 'installed', 'cabinet', 'complaint', 'unit', 'stainless', 'steel', 'interior', 'gets', 'scotched', 'glass', 'turntable', 'plate', 'unless', 'rare', 'careful', 'features', 'great', 'easy', 'use', 'looks', 'great']"
457,52147234,R22H2UYZ2P039T,B0052G51AQ,423421857,danby 0.7 cu.ft. countertop microwave,1,2,3,N,Y,UPDATE.  Danby died taking electrical plug with it,"Can someone tell me how to make the door open more easily????????<br /><br />I bought this microwave to sit on top of refrigerator - only place I have for one but the door is so hard to open that by the time I've punched the &#34;open&#34; bar enough to get the thing open, the oven has moved back away from my reach so have to climb on stool and pull it back forward and then put food in.<br /><br /> UPDATE March 6, 2015 -  After buying the nonslip product as suggested by reply to earlier review, the nonslip sits unopened.  Instead, the microwave sits unplugged like a small dead dinosaur on top of my refrigerator.  For 70 years since my grandfather built this little house, a refrigerator has been plugged into the the receptacle behind it including for 20 years my various ones.<br /><br />It took this Danby microwave less than two months of less than stellar service to trip the breaker for the first time.  Even with the electrician installed updated breaker box, the Danby managed to screw it up.  After unplugging the Danby and waiting, I tried again to reset the breaker and it worked.  I now have a refrigerator again but have no microwave.<br /><br />To use, this microwave oven had to be almost punched to open its door.  Then adjust turntable so it would turn.  Then add some more time with the 30-second add button.  Then punch it again to open the door.  Meanwhile, from the punching, the oven has slid away from reach so get out the stepstool  Just touching a numbered button DOES NOT begin to set the time.  Instead, that starts &#34;express&#34; time of minutes for the number I touched.",2/5/2015,0.5,"['someone', 'tell', 'make', 'door', 'open', 'easily', 'br', 'br', 'bought', 'microwave', 'sit', 'top', 'refrigerator', 'place', 'one', 'door', 'hard', 'open', 'time', 'punched', 'open', 'bar', 'enough', 'get', 'thing', 'open', 'oven', 'moved', 'back', 'away', 'reach', 'climb', 'stool', 'pull', 'back', 'forward', 'put', 'food', 'br', 'br', 'UPDATE', 'March', 'buying', 'nonslip', 'product', 'suggested', 'reply', 'earlier', 'review', 'nonslip', 'sits', 'unopened', 'Instead', 'microwave', 'sits', 'unplugged', 'like', 'small', 'dead', 'dinosaur', 'top', 'refrigerator', 'years', 'since', 'grandfather', 'built', 'little', 'house', 'refrigerator', 'plugged', 'receptacle', 'behind', 'including', 'years', 'various', 'br', 'br', 'took', 'Danby', 'microwave', 'less', 'two', 'months', 'less', 'stellar', 'service', 'trip', 'breaker', 'first', 'time', 'Even', 'electrician', 'installed', 'updated', 'breaker', 'box', 'Danby', 'managed', 'screw', 'unplugging', 'Danby', 'waiting', 'tried', 'reset', 'breaker', 'worked', 'refrigerator', 'br', 'br', 'use', 'microwave', 'oven', 'almost', 'punched', 'open', 'door', 'adjust', 'turntable', 'would', 'turn', 'add', 'time', 'add', 'button', 'punch', 'open', 'door', 'Meanwhile', 'punching', 'oven', 'slid', 'away', 'reach', 'get', 'stepstool', 'touching', 'numbered', 'button', 'begin', 'set', 'time', 'Instead', 'starts', 'express', 'time', 'minutes', 'number', 'touched']"
458,49052173,RI5T2SKQXJZO9,B00NQFSSWS,692404913,samsung counter top microwave,5,0,3,N,Y,Five Stars,Finally a microwave that doesn't beep!!!<br /><br />Included &#34;Crusty Plate&#34; was badly bent.,2/5/2015,0.874674916267395,"['Finally', 'microwave', 'beep', 'br', 'br', 'Included', 'Crusty', 'Plate', 'badly', 'bent']"
459,18834237,RXY3GG65JPRVR,B0019C87BW,486381187,lg  over the range microwaves,2,0,0,N,Y,Door Falls Apart,Lasted 2 years and then fell apart. The tabs that hold the window in place all broke off on their own. LG does not care since it is out of warranty. They want to charge me over $100 for a new door.,2/5/2015,0.24776691198349,"['Lasted', 'years', 'fell', 'apart', 'tabs', 'hold', 'window', 'place', 'broke', 'LG', 'care', 'since', 'warranty', 'want', 'charge', 'new', 'door']"
460,8457823,R3AZICL3DCNMDJ,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,5,1,1,N,Y,It arrived in perfect shape and I just had to plug it in,It arrived in perfect shape and I just had to plug it in.  I have been using it every day even though I have an over the stove one too.  It is so handy to do small jobs along with the big one.,2/4/2015,0.8184884786605835,"['arrived', 'perfect', 'shape', 'plug', 'using', 'every', 'day', 'even', 'though', 'stove', 'one', 'handy', 'small', 'jobs', 'along', 'big', 'one']"
461,51213413,R3K7SS177DHQ3V,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",5,0,0,N,Y,Petite microwave,Perfect fit in my tiny kitchen.  Love the cool blue digital read-out!,2/4/2015,0.9477605819702148,"['Perfect', 'fit', 'tiny', 'kitchen', 'Love', 'cool', 'blue', 'digital']"
462,13619827,R1P0RUB8X7EAP9,B00EU7AMX4,991090482,ge pvm9179sfss profile 1.7 cu. ft. stainless steel over-the-range microwave - convection,1,4,21,N,Y,Don't buy GE microwav,Terrible product. Cheaply made. Horrible review all around.,2/4/2015,0.10704341530799866,"['Terrible', 'product', 'Cheaply', 'made', 'Horrible', 'review', 'around']"
463,27740321,R3QEJQD1OLMBIA,B007V7G5TU,423421857,danby 0.7 cu.ft. countertop microwave,5,1,1,N,Y,He likes it.,I bought this for a gift for a family member about 500 miles away. He says he's very happy with it and that's all I need to know,2/4/2015,0.8984988927841187,"['bought', 'gift', 'family', 'member', 'miles', 'away', 'says', 'happy', 'need', 'know']"
464,21831843,R212TLAXUN30WQ,B001QFYDSI,295520151,sharp microwave drawer oven,5,0,1,N,Y,save $,2 months & no problems!,2/3/2015,0.0013774633407592773,"['months', 'problems']"
465,51084117,R2DTIT2XOPU48M,B00NQFSSWS,692404913,samsung counter top microwave,4,3,5,Y,N,rather large for a countertop but otherwise a good product,"The Samsung Counter Top Grill Microwave contains a lot of features including a soften/melt setting and a grill capability but is probably too large for most countertops, an obvious drawback considering what it is advertised to be for. However, after using this microwave I can say that it works well and, while some its components are plastic, it seems pretty well constructed to me. The grilling feature, (the microwave includes a grill and a setting for accomplishing grilling and the soften/melt feature are nice. I tried the soften/melt feature, for example, and it worked fine. I also think this microwave is attractive so that is not a problem. The only real problem I can see with this microwave is that it is just too large for most countertops. If this is not a problem for you then I recommend this microwave, otherwise, I recommend looking for a smaller microwave.",2/3/2015,0.9014737010002136,"['Samsung', 'Counter', 'Top', 'Grill', 'Microwave', 'contains', 'lot', 'features', 'including', 'setting', 'grill', 'capability', 'probably', 'large', 'countertops', 'obvious', 'drawback', 'considering', 'advertised', 'However', 'using', 'microwave', 'say', 'works', 'well', 'components', 'plastic', 'seems', 'pretty', 'well', 'constructed', 'grilling', 'feature', 'microwave', 'includes', 'grill', 'setting', 'accomplishing', 'grilling', 'feature', 'nice', 'tried', 'feature', 'example', 'worked', 'fine', 'also', 'think', 'microwave', 'attractive', 'problem', 'real', 'problem', 'see', 'microwave', 'large', 'countertops', 'problem', 'recommend', 'microwave', 'otherwise', 'recommend', 'looking', 'smaller', 'microwave']"
466,33286914,RVLICW4HJN2QX,B007V7G5TU,423421857,danby 0.7 cu.ft. countertop microwave,4,1,1,N,Y,Would like to have an add 30 sec or quick minute ...,"Works well.  Would like to have an add 30 sec or quick minute option, but overall, is very solid for the price.",2/2/2015,0.9059652090072632,"['Works', 'well', 'Would', 'like', 'add', 'sec', 'quick', 'minute', 'option', 'overall', 'solid', 'price']"
467,10580148,R2YB7J4QPP4Q3P,B0019CADPK,486381187,lg  over the range microwaves,5,0,0,N,Y,Five Stars,works very well,2/2/2015,0.836403489112854,"['works', 'well']"
468,17122164,R3J01KRMP5Q95N,B0073YCGPI,731025324,whirlpool wmh31017aw microwave,5,3,3,N,Y,"Space saver, high wattage, several different install options","Over the range microwaves are a wonderful way to save counter space. This one gives you the option of venting the fan to duct work, or back into the kitchen, and fit under my standard height cabinets very well. Be advised that this requires a 20 amp GFI outlet to be installed inside the cabinet over your stove. This isn't hard to work out, because chances are in a newer house, your existing vent hood has electrical for it's fan and light. Watch a few youtube videos of these being installed and you should be fine.",2/2/2015,0.8411068916320801,"['range', 'microwaves', 'wonderful', 'way', 'save', 'counter', 'space', 'one', 'gives', 'option', 'venting', 'fan', 'duct', 'work', 'back', 'kitchen', 'fit', 'standard', 'height', 'cabinets', 'well', 'advised', 'requires', 'amp', 'GFI', 'outlet', 'installed', 'inside', 'cabinet', 'stove', 'hard', 'work', 'chances', 'newer', 'house', 'existing', 'vent', 'hood', 'electrical', 'fan', 'light', 'Watch', 'youtube', 'videos', 'installed', 'fine']"
469,21012418,R3U160NGKTVW49,B00NXRHIO8,692404913,samsung counter top microwave,5,4,4,Y,N,Really nice microwave that also grills and functions like an oven,"My husband has been using this for the past month in his high school classroom, and his students have been using it every day to warm things up.  It's already been getting a lot of use, and is holding up great so far. Of course, I know it hasn't been used that long, so I'll be sure to update my review as they use it more.<br /><br />The nicest features of this are:<br /><br />* It's a microwave that also grills and crisps food -- so it really functions more like an oven than a microwave.  It comes with a grill rack, and you can cook meat on it.  When you use the grill function, you can put metal into the microwave . . . but just be careful that you take out the metal once you use it as a microwave proper. The gill function works fine, but doesn't make your food quite as crispy and nice as a regular toaster oven does.<br /><br />*  The crispy plate is also perfect for doing pizzas, and the students who have been using it to cook frozen pizzas have said that they are evenly cooked.<br /><br />* The 1,000 watts make this pretty powerful.  It's good at evenly cooking food, and doesn't leave those cold places in frozen dinners like cheaper microwaves do.<br /><br />*  There are ten power levels and a plus 30 seconds button, so you can easily add more time to your cooking time.<br /><br />* A standard variety of pre-set buttons make this good for doing basics such as popcorn, veggies, and potatoes.<br /><br />* The exterior has a scratch-resistant coating, and the stainless steel facing doesn't pick up smudges and fingerprints like stainless steel often does.<br /><br />The measurements on the 1.1 cubic foot microwave are: 11-11/16 H by 20-3/8 W by 15-13/16 D in inches.<br /><br />Overall, this is a really nice microwave.  As I mentioned at the start of my review, I will update this as my husband and his students use this more, but, so far, they've really liked it and it's held up well to constant use.",2/2/2015,0.8443148136138916,"['husband', 'using', 'past', 'month', 'high', 'school', 'classroom', 'students', 'using', 'every', 'day', 'warm', 'things', 'already', 'getting', 'lot', 'use', 'holding', 'great', 'far', 'course', 'know', 'used', 'long', 'sure', 'update', 'review', 'use', 'br', 'br', 'nicest', 'features', 'br', 'br', 'microwave', 'also', 'grills', 'crisps', 'food', 'really', 'functions', 'like', 'oven', 'microwave', 'comes', 'grill', 'rack', 'cook', 'meat', 'use', 'grill', 'function', 'put', 'metal', 'microwave', 'careful', 'take', 'metal', 'use', 'microwave', 'proper', 'gill', 'function', 'works', 'fine', 'make', 'food', 'quite', 'crispy', 'nice', 'regular', 'toaster', 'oven', 'br', 'br', 'crispy', 'plate', 'also', 'perfect', 'pizzas', 'students', 'using', 'cook', 'frozen', 'pizzas', 'said', 'evenly', 'br', 'br', 'watts', 'make', 'pretty', 'powerful', 'good', 'evenly', 'cooking', 'food', 'leave', 'cold', 'places', 'frozen', 'dinners', 'like', 'cheaper', 'microwaves', 'br', 'br', 'ten', 'power', 'levels', 'plus', 'seconds', 'button', 'easily', 'add', 'time', 'cooking', 'br', 'br', 'standard', 'variety', 'buttons', 'make', 'good', 'basics', 'popcorn', 'veggies', 'br', 'br', 'exterior', 'coating', 'stainless', 'steel', 'facing', 'pick', 'smudges', 'fingerprints', 'like', 'stainless', 'steel', 'often', 'br', 'br', 'measurements', 'cubic', 'foot', 'microwave', 'H', 'W', 'br', 'br', 'Overall', 'really', 'nice', 'microwave', 'mentioned', 'start', 'review', 'update', 'husband', 'students', 'use', 'far', 'really', 'liked', 'held', 'well', 'constant', 'use']"
470,45416837,R1X5MS0IJF1QUJ,B00NG0FP7E,565072108,lg over-the-range microwave oven with 300 cfm venting system,3,11,18,N,Y,Shrunk in shipment ...,WOW am I ever surprised! The product descriptions states &#34;Spacious 2.0 cu. ft. interior Accommodates a wide range of meal and snack items&#34; this spacious interior is in reality 1.4 cubic feet!!!. LG's claim of 2 cubic feet include all of the little indentations on the sides and bottom So perhaps this unit has a 2 cubic feet capacity .. if you laid it on it's back drilled a hole in the door and poured in 2 cubic feet of liquid! Well so much for honesty in advertising ... I'll write another review when i actually start using my small microwave but for now I feel duped.,2/2/2015,0.7851351499557495,"['WOW', 'ever', 'surprised', 'product', 'descriptions', 'states', 'Spacious', 'cu', 'interior', 'Accommodates', 'wide', 'range', 'meal', 'snack', 'items', 'spacious', 'interior', 'reality', 'cubic', 'feet', 'LG', 'claim', 'cubic', 'feet', 'include', 'little', 'indentations', 'sides', 'bottom', 'perhaps', 'unit', 'cubic', 'feet', 'capacity', 'laid', 'back', 'drilled', 'hole', 'door', 'poured', 'cubic', 'feet', 'liquid', 'Well', 'much', 'honesty', 'advertising', 'write', 'another', 'review', 'actually', 'start', 'using', 'small', 'microwave', 'feel', 'duped']"
471,22239575,RFVE5U32PUANZ,B00NQFSSWS,692404913,samsung counter top microwave,5,1,4,N,Y,Great value.,Quality Merchandise..  Great value.,2/2/2015,0.5,"['Quality', 'Great', 'value']"
472,11984803,R9A89T35VZSVW,B0073YCGK8,542519500,"whirlpool wmh31017fs 1.7 cu. ft. over-the-range, combination microwave oven, stainless steel, 1000 watt",4,0,0,N,Y,Sticks out a little too far but works fine.,"Works great, looks good but sticks out from cabinets. I had it installed and they had no problems what so ever.",1/31/2015,0.8442609310150146,"['Works', 'great', 'looks', 'good', 'sticks', 'cabinets', 'installed', 'problems', 'ever']"
473,13319206,RD7MWCARZKA5Z,B00NG0FP7E,565072108,lg over-the-range microwave oven with 300 cfm venting system,5,1,5,N,Y,... it installed for a few weeks now and works fine. It's a microwave,Had it installed for a few weeks now and works fine. It's a microwave. You plug it in. Fan speeds are great. First time ordering an appliance online and so far very happy.,1/31/2015,0.9381386637687684,"['installed', 'weeks', 'works', 'fine', 'microwave', 'plug', 'Fan', 'speeds', 'great', 'First', 'time', 'ordering', 'appliance', 'online', 'far', 'happy']"
474,17806324,RWEYS327JRKC8,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,1,1,2,N,Y,"I know you get what you pay for, in ...","I know you get what you pay for, in most cases, but in this case, I don't feel I did. I expected it to take longer to heat than my old 1000 watt, but it takes at least twice as long. The turn table rattles, and because of it's light weight, you have to hold it with your left hand while pushing the button to open the door with your right, otherwise you will push it across the counter. Very displeased.",1/31/2015,0.048726052045822144,"['know', 'get', 'pay', 'cases', 'case', 'feel', 'expected', 'take', 'longer', 'heat', 'old', 'watt', 'takes', 'least', 'twice', 'long', 'turn', 'table', 'rattles', 'light', 'weight', 'hold', 'left', 'hand', 'pushing', 'button', 'open', 'door', 'right', 'otherwise', 'push', 'across', 'counter', 'displeased']"
475,52096201,R3OMSM9XB7X14U,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",1,0,2,N,N,Quit working after 1 year of very light use.,"I loved this when I first received it. It looked great and didn't take up a lot of space. I really wished it hadn't died, but after 1 year of very, very light use, I turned it on (with a cup of coffee in it) and it threw out a small spark and some smoke and then it quit. It was quite scary (because I was standing next to it). I would definitely not recommend this microwave.",1/30/2015,0.14068248867988584,"['loved', 'first', 'received', 'looked', 'great', 'take', 'lot', 'space', 'really', 'wished', 'died', 'year', 'light', 'use', 'turned', 'cup', 'coffee', 'threw', 'small', 'spark', 'smoke', 'quit', 'quite', 'scary', 'standing', 'next', 'would', 'definitely', 'recommend', 'microwave']"
476,11969490,R8Z5VK8T7746S,B00NXRHIO8,692404913,samsung counter top microwave,5,2,2,Y,N,Presets are a bit off but it is pretty convenient to have,"this is a fabulous microwave. It does both jobs of a regular microwave and a toaster oven. What more could you ask for. Presets are a bit off but it is pretty convenient to have. You can grill in this as well, though I haven't tried it yet.. I'll keep you posted. I would recommend this product to others.",1/30/2015,0.9796426296234132,"['fabulous', 'microwave', 'jobs', 'regular', 'microwave', 'toaster', 'oven', 'could', 'ask', 'Presets', 'bit', 'pretty', 'convenient', 'grill', 'well', 'though', 'tried', 'keep', 'posted', 'would', 'recommend', 'product', 'others']"
477,38668862,R1T7C1C9QJ1UJK,B000W3JHHM,943347999,pem31smss ge profile spacemaker countertop microwave oven stainless steel,5,0,0,N,Y,Five Stars,perfect for my application,1/30/2015,0.9581823348999025,"['perfect', 'application']"
478,29242792,R220VI34BLHQZN,B00009V3X6,459626087,sharp 1.1-cubic-foot 850-watt over-the-range convection microwaves,4,6,7,N,Y,Lasted a long time,"This replaced a 12 year old identical model that finally quit. While I considered a more recent model, the convenience of installing a microwave with the exact same dimensions and mounting hardware is hard to beat. There are a lot of buttons that I will probably never use.",1/29/2015,0.2646448612213135,"['replaced', 'year', 'old', 'identical', 'model', 'finally', 'quit', 'considered', 'recent', 'model', 'convenience', 'installing', 'microwave', 'exact', 'dimensions', 'mounting', 'hardware', 'hard', 'beat', 'lot', 'buttons', 'probably', 'never', 'use']"
479,52811948,R1C5GDOVP36K2Q,B00NQFSSWS,692404913,samsung counter top microwave,3,3,9,Y,N,It's Big,"The first thing you should know about this microwave is that it is big,so make sure you have adequate counter space to accommodate it. I only use it for simple things like heating things up quicky. For this it works well. I haven't yet tried its grilling feature.",1/28/2015,0.9132120609283448,"['first', 'thing', 'know', 'microwave', 'big', 'make', 'sure', 'adequate', 'counter', 'space', 'accommodate', 'use', 'simple', 'things', 'like', 'heating', 'things', 'quicky', 'works', 'well', 'yet', 'tried', 'grilling', 'feature']"
480,35815587,R3QVPNZ7G9X744,B00NXRHIO8,692404913,samsung counter top microwave,4,5,5,Y,N,"A microwave for those who want to cook more than just popcorn, TV Dinners and quesadillas","Samsung Countertop Microwave, 1.1 Cubic Feet, Stainless Steel is a must buy for people who enjoy cooking meals in their microwaves instead of just zapping snacks and melting cheese.  The counter top microwave is larger than most models and this one can cook main course meals and side dishes for you and your family.  A medium sized pizza can be cooked inside it's designed to &#34;crisp&#34; instead of being kind of on the soft side like other microwaves.  Just press the easy-to-use preset buttons for all of your cooking needs and if you want to &#34;grill&#34; your food with the grill layer that works similar to the one found in a convection oven but don't expect the same results.<br /><br />Overall, I have to recommend this microwave for those who prefer to cook their meals the fast and easy way instead of using a cumbersome stove or for apartment dwellers.  You can't go wrong with a Samsung Countertop Microwave, 1.1 Cubic Feet, Stainless Steel, especially if the price is right.",1/28/2015,0.7951849699020386,"['Samsung', 'Countertop', 'Microwave', 'Cubic', 'Feet', 'Stainless', 'Steel', 'must', 'buy', 'people', 'enjoy', 'cooking', 'meals', 'microwaves', 'instead', 'zapping', 'snacks', 'melting', 'cheese', 'counter', 'top', 'microwave', 'larger', 'models', 'one', 'cook', 'main', 'course', 'meals', 'side', 'dishes', 'family', 'medium', 'sized', 'pizza', 'cooked', 'inside', 'designed', 'crisp', 'instead', 'kind', 'soft', 'side', 'like', 'microwaves', 'press', 'preset', 'buttons', 'cooking', 'needs', 'want', 'grill', 'food', 'grill', 'layer', 'works', 'similar', 'one', 'found', 'convection', 'oven', 'expect', 'br', 'br', 'Overall', 'recommend', 'microwave', 'prefer', 'cook', 'meals', 'fast', 'easy', 'way', 'instead', 'using', 'cumbersome', 'stove', 'apartment', 'dwellers', 'ca', 'go', 'wrong', 'Samsung', 'Countertop', 'Microwave', 'Cubic', 'Feet', 'Stainless', 'Steel', 'especially', 'price', 'right']"
481,52896995,R176MFKCDBGMV2,B007V7G5TU,423421857,danby 0.7 cu.ft. countertop microwave,4,0,0,N,N,"Nice, but no one minute button","Had the Danby 1.1 cu ft model for a couple of weeks now, and really like it.  Stainless steel inside and out is really nice.  Didn't buy from AMZN...got it for $90 from a warehouse store with a super liberal return policy (you know which one!), and so far we really love it.  One thing I wish it had...a &#34;one minute&#34; button.  But it's a snap to reprogram the popcorn button for a one minute cook time on high, so no biggie, but it does mean that you have to punch in the time when you want to make microwave popcorn.",1/28/2015,0.8074354529380798,"['Danby', 'cu', 'ft', 'model', 'couple', 'weeks', 'really', 'like', 'Stainless', 'steel', 'inside', 'really', 'nice', 'buy', 'AMZN', 'got', 'warehouse', 'store', 'super', 'liberal', 'return', 'policy', 'know', 'one', 'far', 'really', 'love', 'One', 'thing', 'wish', 'one', 'minute', 'button', 'snap', 'reprogram', 'popcorn', 'button', 'one', 'minute', 'cook', 'time', 'high', 'biggie', 'mean', 'punch', 'time', 'want', 'make', 'microwave', 'popcorn']"
482,18941326,R25NSG24NM4TLD,B00NXRHIO8,692404913,samsung counter top microwave,4,6,8,Y,N,Do you really need to grill in your microwave?,"This is a powerful and great looking counter top microwave. It's replaced my old 1000 watt sanyo. It has some features you don't find on many microwaves including a power saving mode (which turns off the LED clock), a grilling element on the top, and ceramic plate. In theory you could cook a pizza, heat up some bacon all while retaining the crispiness. I'd probably heat up frozen egg rolls before i do the any of the prior though. The grilling feature is gimmicky to me. First you lose height for reheating taller items. And I'm not one for having an issue using the oven for a frozen pizza or a pan for your bacon. Maybe even a toaster oven if you wanna reheat those chicken mcnuggets. There's also one more minor issue. The rotating glass plate is raised a bit too high around the edges than i'm used to. So make sure you lift your item high enough to clear the glass plate when taking anything out.",1/27/2015,0.7650011777877808,"['powerful', 'great', 'looking', 'counter', 'top', 'microwave', 'replaced', 'old', 'watt', 'sanyo', 'features', 'find', 'many', 'microwaves', 'including', 'power', 'saving', 'mode', 'turns', 'LED', 'clock', 'grilling', 'element', 'top', 'ceramic', 'plate', 'theory', 'could', 'cook', 'pizza', 'heat', 'bacon', 'retaining', 'crispiness', 'probably', 'heat', 'frozen', 'egg', 'rolls', 'prior', 'though', 'grilling', 'feature', 'gimmicky', 'First', 'lose', 'height', 'reheating', 'taller', 'items', 'one', 'issue', 'using', 'oven', 'frozen', 'pizza', 'pan', 'bacon', 'Maybe', 'even', 'toaster', 'oven', 'wan', 'na', 'reheat', 'chicken', 'mcnuggets', 'also', 'one', 'minor', 'issue', 'rotating', 'glass', 'plate', 'raised', 'bit', 'high', 'around', 'edges', 'used', 'make', 'sure', 'lift', 'item', 'high', 'enough', 'clear', 'glass', 'plate', 'taking', 'anything']"
483,26066383,RBHH2L95OZW8P,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,4,1,1,N,Y,Excellent color match,"Works exactly as advertised in my GE Profile microwave. Color match is darned near exact. I prepped with a wire brush on a drill to get as much loose paint off as possible. Then sprayed in many coats to get coverage. I removed 1 star simply because the paint is very difficult to apply without drips—could just as easily remove a star from the painter (me). The paint leaves a slight texture or roughness that was not present with the original paint which was quite smooth. Nonetheless, I will trade this look anytime for the flaking paint of the GE oven. Cleans nicely, and has held up without blemish since my purchase and application about 6 weeks ago.<br /><br />1 can will likely cover about ½ of a microwave interior adequately. Since my oven was flaking, I needed about this much coverage or slightly less. If I had stripped the entire interior, I would have been short.",1/27/2015,0.14308491349220276,"['Works', 'exactly', 'advertised', 'GE', 'Profile', 'microwave', 'Color', 'match', 'darned', 'near', 'exact', 'prepped', 'wire', 'brush', 'drill', 'get', 'much', 'loose', 'paint', 'possible', 'sprayed', 'many', 'coats', 'get', 'coverage', 'removed', 'star', 'simply', 'paint', 'difficult', 'apply', 'without', 'easily', 'remove', 'star', 'painter', 'paint', 'leaves', 'slight', 'texture', 'roughness', 'present', 'original', 'paint', 'quite', 'smooth', 'Nonetheless', 'trade', 'look', 'anytime', 'flaking', 'paint', 'GE', 'oven', 'Cleans', 'nicely', 'held', 'without', 'blemish', 'since', 'purchase', 'application', 'weeks', 'br', 'br', 'likely', 'cover', 'microwave', 'interior', 'adequately', 'Since', 'oven', 'flaking', 'needed', 'much', 'coverage', 'slightly', 'less', 'stripped', 'entire', 'interior', 'would', 'short']"
